Exercise,Video,Repetition,Start,End,Incomplete
Exercise_4,V32,2,0:00:04.18,0:00:07.18,0
Exercise_4,V32,3,0:00:07.18,0:00:10.22,0
Exercise_4,V32,4,0:00:10.22,0:00:13.02,0
Exercise_4,V32,5,0:00:13.70,0:00:16.10,0
Exercise_4,V33,1,0:00:00.98,0:00:03.66,0
Exercise_4,V33,2,0:00:03.66,0:00:06.70,0
Exercise_4,V33,3,0:00:06.70,0:00:09.90,0
Exercise_4,V33,4,0:00:09.90,0:00:13.14,0
Exercise_4,V33,5,0:00:13.14,0:00:16.34,0
Exercise_4,V34,1,0:00:00.74,0:00:05.62,0
Exercise_4,V34,2,0:00:05.62,0:00:10.42,0
Exercise_4,V34,3,0:00:10.42,0:00:15.18,0
Exercise_4,V34,4,0:00:15.18,0:00:19.46,0
Exercise_4,V34,5,0:00:19.46,0:00:24.10,0
Exercise_4,V34,6,0:00:24.10,0:00:28.42,0
Exercise_4,V35,1,0:00:01.18,0:00:03.46,0
Exercise_4,V35,2,0:00:03.46,0:00:05.90,0
Exercise_4,V35,3,0:00:05.90,0:00:08.30,0
Exercise_4,V35,4,0:00:08.30,0:00:10.74,0
Exercise_4,V35,5,0:00:10.74,0:00:12.74,0
Exercise_4,V36,1,0:00:02.27,0:00:05.93,0
Exercise_4,V36,2,0:00:05.93,0:00:09.81,0
Exercise_4,V36,3,0:00:09.81,0:00:12.97,0
Exercise_4,V36,4,0:00:12.97,0:00:16.31,0
Exercise_4,V36,5,0:00:16.31,0:00:19.68,0
Exercise_4,V36,6,0:00:19.68,0:00:22.64,0
Exercise_4,V37,1,0:00:01.06,0:00:03.90,0
Exercise_4,V37,2,0:00:04.50,0:00:07.02,0
Exercise_4,V37,3,0:00:07.42,0:00:10.22,0
Exercise_4,V37,4,0:00:10.22,0:00:13.54,0
Exercise_4,V37,5,0:00:13.54,0:00:16.58,0
Exercise_4,V38,1,0:00:01.46,0:00:05.98,0
Exercise_4,V38,2,0:00:05.98,0:00:09.82,0
Exercise_4,V38,3,0:00:09.82,0:00:13.42,0
Exercise_4,V38,4,0:00:13.42,0:00:16.82,0
Exercise_4,V38,5,0:00:16.82,0:00:19.78,0
Exercise_4,V38,6,0:00:19.78,0:00:22.22,0
Exercise_4,V39,1,0:00:02.39,0:00:04.89,0
Exercise_4,V39,2,0:00:04.89,0:00:07.43,0
Exercise_4,V39,3,0:00:07.43,0:00:09.93,0
Exercise_4,V39,4,0:00:09.93,0:00:12.22,0
Exercise_4,V39,5,0:00:12.22,0:00:14.60,0
Exercise_4,V39,6,0:00:14.60,0:00:17.18,0
Exercise_4,V40,1,0:00:05.50,0:00:08.78,0
Exercise_4,V40,2,0:00:08.78,0:00:12.14,0
Exercise_4,V40,3,0:00:12.14,0:00:15.54,0
Exercise_4,V40,4,0:00:15.54,0:00:19.14,0
Exercise_4,V40,5,0:00:19.14,0:00:22.42,0
Exercise_4,V41,1,0:00:01.34,0:00:05.54,0
Exercise_4,V41,2,0:00:05.54,0:00:09.54,0
Exercise_4,V41,3,0:00:10.46,0:00:14.82,0
Exercise_4,V41,4,0:00:14.82,0:00:19.74,0
Exercise_4,V41,5,0:00:19.74,0:00:24.94,0
Exercise_4,V41,6,0:00:24.94,0:00:28.86,0
Exercise_4,V42,1,0:00:01.06,0:00:05.14,0
Exercise_4,V42,2,0:00:05.14,0:00:09.50,0
Exercise_4,V42,3,0:00:09.50,0:00:14.22,0
Exercise_4,V42,4,0:00:14.22,0:00:18.26,0
Exercise_4,V42,5,0:00:18.26,0:00:22.34,0
Exercise_4,V42,6,0:00:22.34,0:00:25.02,0
Exercise_4,V43,1,0:00:01.90,0:00:04.82,0
Exercise_4,V43,2,0:00:04.82,0:00:07.26,0
Exercise_4,V43,3,0:00:07.26,0:00:09.90,0
Exercise_4,V43,4,0:00:09.90,0:00:12.66,0
Exercise_4,V43,5,0:00:12.66,0:00:14.94,0
Exercise_4,V44,1,0:00:01.94,0:00:04.66,0
Exercise_4,V44,2,0:00:04.66,0:00:08.06,0
Exercise_4,V44,3,0:00:08.06,0:00:11.22,0
Exercise_4,V44,4,0:00:11.22,0:00:14.46,0
Exercise_4,V44,5,0:00:14.46,0:00:17.10,0
Exercise_4,V45,1,0:00:02.38,0:00:07.46,0
Exercise_4,V45,2,0:00:07.46,0:00:12.18,0
Exercise_4,V45,3,0:00:12.18,0:00:16.94,0
Exercise_4,V45,4,0:00:16.94,0:00:21.94,0
Exercise_4,V45,5,0:00:21.94,0:00:26.30,0
Exercise_4,V45,6,0:00:26.30,0:00:30.54,0
Exercise_4,V46,1,0:00:03.58,0:00:05.86,0
Exercise_4,V46,2,0:00:05.86,0:00:08.06,0
Exercise_4,V46,3,0:00:08.06,0:00:10.22,0
Exercise_4,V46,4,0:00:10.22,0:00:12.66,0
Exercise_4,V46,5,0:00:12.66,0:00:15.14,0
Exercise_4,V47,1,0:00:05.42,0:00:08.78,0
Exercise_4,V47,2,0:00:08.78,0:00:12.18,0
Exercise_4,V47,3,0:00:12.18,0:00:15.30,0
Exercise_4,V47,4,0:00:15.30,0:00:19.06,0
Exercise_4,V47,5,0:00:19.06,0:00:22.22,0
Exercise_4,V48,1,0:00:01.14,0:00:04.78,0
Exercise_4,V48,2,0:00:04.78,0:00:08.34,0
Exercise_4,V48,3,0:00:08.34,0:00:11.90,0
Exercise_4,V48,4,0:00:11.90,0:00:15.46,0
Exercise_4,V48,5,0:00:15.46,0:00:18.22,0
Exercise_4,V49,1,0:00:05.78,0:00:09.82,0
Exercise_4,V49,2,0:00:09.82,0:00:13.78,0
Exercise_4,V49,3,0:00:13.78,0:00:17.66,0
Exercise_4,V49,4,0:00:17.66,0:00:21.42,0
Exercise_4,V49,5,0:00:21.42,0:00:24.90,0
Exercise_4,V50,1,0:00:01.46,0:00:04.50,0
Exercise_4,V50,2,0:00:04.50,0:00:07.86,0
Exercise_4,V50,3,0:00:07.86,0:00:11.38,0
Exercise_4,V50,4,0:00:11.38,0:00:14.78,0
Exercise_4,V51,1,0:00:09.06,0:00:13.98,0
Exercise_4,V51,2,0:00:13.98,0:00:19.42,0
Exercise_4,V51,3,0:00:19.42,0:00:25.46,0
Exercise_4,V51,4,0:00:25.46,0:00:31.98,0
Exercise_4,V51,5,0:00:31.98,0:00:38.54,0
Exercise_4,V52,1,0:00:08.74,0:00:15.54,0
Exercise_4,V52,2,0:00:20.22,0:00:26.98,0
Exercise_4,V52,3,0:00:26.98,0:00:32.86,0
Exercise_4,V53,1,0:00:10.34,0:00:14.14,0
Exercise_4,V53,2,0:00:14.14,0:00:17.98,0
Exercise_4,V53,3,0:00:17.98,0:00:21.34,0
Exercise_4,V53,4,0:00:21.34,0:00:24.50,0
Exercise_4,V53,5,0:00:24.50,0:00:27.94,0
Exercise_4,V54,1,0:00:00.58,0:00:04.34,0
Exercise_4,V54,2,0:00:04.34,0:00:08.26,0
Exercise_4,V54,3,0:00:08.26,0:00:12.42,0
Exercise_4,V54,4,0:00:12.42,0:00:16.42,0
Exercise_4,V54,5,0:00:16.42,0:00:19.98,0
Exercise_4,V55,1,0:00:02.06,0:00:05.06,0
Exercise_4,V55,2,0:00:05.06,0:00:08.78,0
Exercise_4,V55,3,0:00:08.78,0:00:12.38,0
Exercise_4,V55,4,0:00:12.38,0:00:15.98,0
Exercise_4,V55,5,0:00:15.98,0:00:19.22,0
Exercise_4,V56,1,0:00:02.10,0:00:07.58,0
Exercise_4,V56,2,0:00:07.58,0:00:12.42,0
Exercise_4,V56,3,0:00:12.42,0:00:17.14,0
Exercise_4,V56,4,0:00:17.14,0:00:21.38,0
Exercise_4,V56,5,0:00:21.38,0:00:26.14,0
Exercise_4,V56,6,0:00:26.14,0:00:30.26,0
Exercise_4,V57,1,0:00:02.98,0:00:08.30,0
Exercise_4,V57,2,0:00:08.30,0:00:14.18,0
Exercise_4,V57,3,0:00:14.18,0:00:19.90,0
Exercise_4,V57,4,0:00:19.90,0:00:25.50,0
Exercise_4,V57,5,0:00:25.50,0:00:31.34,0
Exercise_4,V57,6,0:00:31.34,0:00:36.54,0
Exercise_4,V58,1,0:00:06.66,0:00:12.58,0
Exercise_4,V58,2,0:00:12.58,0:00:17.22,0
Exercise_4,V58,3,0:00:17.22,0:00:22.66,0
Exercise_4,V58,4,0:00:22.66,0:00:28.42,0
Exercise_4,V58,5,0:00:28.42,0:00:32.18,0
Exercise_4,V59,1,0:00:00.98,0:00:03.34,0
Exercise_4,V59,2,0:00:03.34,0:00:05.98,0
Exercise_4,V59,3,0:00:05.98,0:00:08.30,0
Exercise_4,V59,4,0:00:08.30,0:00:11.06,0
Exercise_4,V59,5,0:00:11.06,0:00:13.62,0
Exercise_4,V60,1,0:00:09.66,0:00:12.70,0
Exercise_4,V60,2,0:00:12.70,0:00:15.74,0
Exercise_4,V60,3,0:00:15.74,0:00:18.54,0
Exercise_4,V60,4,0:00:18.54,0:00:21.74,0
Exercise_4,V60,5,0:00:21.74,0:00:24.26,0
Exercise_4,V60,6,0:00:24.26,0:00:27.10,0
Exercise_4,V61,1,0:00:06.22,0:00:10.02,0
Exercise_4,V61,2,0:00:10.02,0:00:13.38,0
Exercise_4,V61,3,0:00:13.38,0:00:16.58,0
Exercise_4,V61,4,0:00:16.58,0:00:19.62,0
Exercise_4,V61,5,0:00:19.62,0:00:23.18,0
Exercise_4,V62,1,0:00:01.14,0:00:04.18,0
Exercise_4,V62,2,0:00:04.18,0:00:07.26,0
Exercise_4,V62,3,0:00:07.26,0:00:10.46,0
Exercise_4,V62,4,0:00:10.46,0:00:13.46,0
Exercise_4,V62,5,0:00:13.46,0:00:16.58,0
Exercise_4,V62,6,0:00:16.58,0:00:19.46,0
Exercise_4,V63,1,0:00:01.66,0:00:04.94,0
Exercise_4,V63,2,0:00:04.94,0:00:09.06,0
Exercise_4,V63,3,0:00:09.06,0:00:12.50,0
Exercise_4,V63,4,0:00:12.50,0:00:16.26,0
Exercise_4,V63,5,0:00:16.26,0:00:19.90,0
Exercise_4,V64,1,0:00:00.82,0:00:04.02,0
Exercise_4,V64,2,0:00:04.02,0:00:07.02,0
Exercise_4,V64,3,0:00:07.02,0:00:10.58,0
Exercise_4,V64,4,0:00:10.58,0:00:13.90,0
Exercise_4,V64,5,0:00:13.90,0:00:17.30,0
Exercise_4,V64,6,0:00:17.30,0:00:19.98,0
Exercise_4,V65,1,0:00:00.48,0:00:05.32,0
Exercise_4,V65,2,0:00:05.32,0:00:09.48,0
Exercise_4,V65,3,0:00:09.80,0:00:13.40,0
Exercise_4,V65,4,0:00:13.80,0:00:17.32,0
Exercise_4,V65,5,0:00:17.32,0:00:21.00,0
Exercise_4,V65,6,0:00:21.76,0:00:25.21,0
Exercise_4,V66,1,0:00:01.36,0:00:03.48,0
Exercise_4,V66,2,0:00:04.24,0:00:05.96,0
Exercise_4,V66,3,0:00:06.84,0:00:08.52,0
Exercise_4,V66,4,0:00:09.64,0:00:11.24,0
Exercise_4,V66,5,0:00:12.08,0:00:13.88,0
Exercise_4,V67,1,0:00:01.60,0:00:05.76,0
Exercise_4,V67,2,0:00:06.16,0:00:09.28,0
Exercise_4,V67,3,0:00:09.84,0:00:13.52,0
Exercise_4,V67,4,0:00:13.52,0:00:17.68,0
Exercise_4,V67,5,0:00:18.32,0:00:21.84,0
Exercise_4,V68,1,0:00:00.00,0:00:02.28,0
Exercise_4,V68,2,0:00:02.28,0:00:05.08,0
Exercise_4,V68,3,0:00:05.08,0:00:08.00,0
Exercise_4,V68,4,0:00:08.00,0:00:10.80,0
Exercise_4,V68,5,0:00:10.80,0:00:13.52,0
Exercise_4,V69,1,0:00:01.24,0:00:03.00,0
Exercise_4,V69,2,0:00:03.44,0:00:05.16,0
Exercise_4,V69,3,0:00:05.56,0:00:07.60,0
Exercise_4,V69,4,0:00:07.60,0:00:09.76,0
Exercise_4,V69,5,0:00:10.32,0:00:11.96,0
Exercise_4,V70,1,0:00:01.80,0:00:05.12,0
Exercise_4,V70,2,0:00:05.64,0:00:08.84,0
Exercise_4,V70,3,0:00:09.36,0:00:12.36,0
Exercise_4,V70,4,0:00:12.88,0:00:15.64,0
Exercise_4,V70,5,0:00:16.28,0:00:19.08,0
Exercise_4,V71,1,0:00:01.16,0:00:04.08,0
Exercise_4,V71,2,0:00:04.37,0:00:06.95,0
Exercise_4,V71,3,0:00:07.37,0:00:10.33,0
Exercise_4,V71,4,0:00:10.66,0:00:13.08,0
Exercise_4,V71,5,0:00:13.45,0:00:15.91,0
Exercise_4,V71,6,0:00:16.29,0:00:18.91,0
Exercise_4,V72,1,0:00:02.32,0:00:04.60,0
Exercise_4,V72,2,0:00:04.84,0:00:07.36,0
Exercise_4,V72,3,0:00:07.76,0:00:10.28,0
Exercise_4,V72,4,0:00:10.60,0:00:13.40,0
Exercise_4,V72,5,0:00:13.40,0:00:16.28,0
Exercise_4,V72,6,0:00:16.28,0:00:19.32,0
Exercise_4,V73,1,0:00:01.00,0:00:04.16,0
Exercise_4,V73,2,0:00:04.56,0:00:07.36,0
Exercise_4,V73,3,0:00:07.36,0:00:10.32,0
Exercise_4,V73,4,0:00:10.32,0:00:13.32,0
Exercise_4,V73,5,0:00:13.32,0:00:15.56,1
Exercise_4,V74,1,0:00:10.56,0:00:13.76,0
Exercise_4,V74,2,0:00:14.24,0:00:17.20,0
Exercise_4,V74,3,0:00:17.80,0:00:20.80,0
Exercise_4,V74,4,0:00:21.52,0:00:24.52,0
Exercise_4,V74,5,0:00:25.08,0:00:28.00,0
Exercise_4,V74,6,0:00:28.96,0:00:32.24,0
Exercise_4,V75,1,0:00:01.12,0:00:03.64,0
Exercise_4,V75,2,0:00:04.20,0:00:06.60,0
Exercise_4,V75,3,0:00:06.60,0:00:08.88,0
Exercise_4,V75,4,0:00:09.16,0:00:11.72,0
Exercise_4,V75,5,0:00:11.72,0:00:14.24,0
Exercise_4,V75,6,0:00:14.24,0:00:16.24,0
